学工号,姓名,交易额,交易时间,商户名称
2021****00,卢**,9.5,2022/11/6 17:35,百味佳主食二组
2021****00,卢**,4.9,2022/11/6 15:19,中央红小月亮门店3
2021****00,卢**,0.1,2022/11/6 15:16,中央红-水果
2021****00,卢**,16.3,2022/11/6 15:16,中央红-水果
2021****00,卢**,13,2022/11/6 11:45,学苑食堂包子
2021****00,卢**,13.36,2022/11/5 22:25,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,5,2022/11/5 18:05,学苑食堂包子
2021****00,卢**,17,2022/11/5 17:58,学苑食堂香恋香拌砂锅
2021****00,卢**,18,2022/11/5 11:33,美食林90后串炒饭
2021****00,卢**,10.32,2022/11/4 17:50,阳光副食二组
2021****00,卢**,7,2022/11/4 11:59,学苑食堂副食三组
2021****00,卢**,4.45,2022/11/4 10:09,学苑食堂包子
2021****00,卢**,1.7,2022/11/3 18:38,中央红小月亮正心楼
2021****00,卢**,15,2022/11/3 18:06,阳光川蜀源烤鱼
2021****00,卢**,4,2022/11/3 12:41,民族餐厅真味主题烧烤吧
2021****00,卢**,12,2022/11/3 12:31,民族餐厅金家店
2021****00,卢**,7,2022/11/3 9:57,学苑食堂包子
2021****00,卢**,5.78,2022/11/2 21:54,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,13,2022/11/2 17:46,学苑食堂包子
2021****00,卢**,8,2022/11/2 12:29,淘乐学苑水果
2021****00,卢**,12,2022/11/2 12:05,阳光川蜀源烤鱼
2021****00,卢**,10,2022/11/1 17:50,学苑食堂副食三组
2021****00,卢**,2,2022/11/1 12:07,阳光副食二组
2021****00,卢**,14.28,2022/11/1 12:05,阳光副食二组
2021****00,卢**,15,2022/10/31 18:17,学苑食堂香恋香拌砂锅
2021****00,卢**,2,2022/10/31 12:15,阳光副食二组
2021****00,卢**,15,2022/10/31 12:12,阳光川蜀源烤鱼
2021****00,卢**,13.02,2022/10/30 18:05,友来小猪憨尼麻辣烫
2021****00,卢**,21.4,2022/10/28 17:48,紫丁香餐吧机器人收银组
2021****00,卢**,6.3,2022/10/28 7:58,学苑食堂主食二组
2021****00,卢**,12.2,2022/10/27 11:56,紫丁香餐吧机器人收银组
2021****00,卢**,10.5,2022/10/27 9:54,中央红小月亮正心楼
2021****00,卢**,8.5,2022/10/26 18:01,中央红小月亮门店2
2021****00,卢**,12,2022/10/26 17:24,民族餐厅金家店
2021****00,卢**,17.4,2022/10/26 11:53,紫丁香餐吧机器人收银组
2021****00,卢**,9.4,2022/10/26 7:56,学苑食堂主食二组
2021****00,卢**,15.39,2022/10/25 17:31,美食林小猪憨尼麻辣烫
2021****00,卢**,17,2022/10/25 11:37,民族餐厅铁板料理
2021****00,卢**,1,2022/10/25 7:58,学苑食堂主食二组
2021****00,卢**,4.6,2022/10/25 7:57,学苑食堂副食三组
2021****00,卢**,15,2022/10/24 17:14,学苑食堂香恋香拌砂锅
2021****00,卢**,18.5,2022/10/23 22:38,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,12.8,2022/10/23 17:22,阳光小是小简餐
2021****00,卢**,25.4,2022/10/23 11:29,紫丁香餐吧机器人收银组
2021****00,卢**,3,2022/10/22 13:00,学苑食堂霞姐饮品店
2021****00,卢**,1,2022/10/22 12:41,学苑食堂香恋香拌砂锅
2021****00,卢**,20,2022/10/22 12:36,学苑食堂香恋香拌砂锅
2021****00,卢**,21.74,2022/10/20 22:06,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,5,2022/10/20 17:26,学苑食堂包子
2021****00,卢**,16,2022/10/20 17:26,学苑食堂包子
2021****00,卢**,15,2022/10/19 17:21,阳光川蜀源烤鱼
2021****00,卢**,16,2022/10/19 11:51,学苑食堂副食三组
2021****00,卢**,4.4,2022/10/19 7:52,友来副食一组
2021****00,卢**,19.4,2022/10/18 17:30,紫丁香餐吧机器人收银组
2021****00,卢**,3.2,2022/10/18 7:55,友来副食一组
2021****00,卢**,9.9,2022/10/17 22:38,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,15,2022/10/17 17:45,阳光川蜀源烤鱼
2021****00,卢**,9.4,2022/10/17 7:55,友来副食一组
2021****00,卢**,14.98,2022/10/16 17:53,阳光副食二组
2021****00,卢**,36.16,2022/10/16 15:48,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,18,2022/10/16 11:32,学苑食堂香恋香拌砂锅
2021****00,卢**,3.6,2022/10/15 17:50,中央红小月亮门店1
2021****00,卢**,5,2022/10/15 17:03,学苑食堂包子
2021****00,卢**,13,2022/10/15 11:45,学苑食堂副食三组
2021****00,卢**,22.8,2022/10/14 18:33,中央红小月亮门店2
2021****00,卢**,2,2022/10/14 18:06,学苑食堂包子
2021****00,卢**,6,2022/10/14 17:53,学苑食堂副食三组
2021****00,卢**,4.7,2022/10/14 7:55,友来副食一组
2021****00,卢**,3.5,2022/10/13 18:05,中央红小月亮正心楼
2021****00,卢**,30,2022/10/13 17:13,学苑食堂香恋香拌砂锅
2021****00,卢**,4.4,2022/10/12 18:16,中央红小月亮门店1
2021****00,卢**,15.41,2022/10/12 17:32,阳光副食二组
2021****00,卢**,10.07,2022/10/12 15:41,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,8,2022/10/11 17:32,学苑食堂副食三组
2021****00,卢**,4.3,2022/10/11 7:54,友来副食一组
2021****00,卢**,5.6,2022/10/10 18:14,中央红小月亮门店2
2021****00,卢**,34,2022/10/10 17:19,民族餐厅铁板料理
2021****00,卢**,20,2022/10/10 7:59,深澜网费对接
2021****00,卢**,8,2022/10/9 17:10,学苑食堂包子
2021****00,卢**,8.5,2022/10/8 17:31,中央红小月亮门店4
2021****00,卢**,10.03,2022/10/8 16:54,阳光副食二组
2021****00,卢**,7,2022/10/8 16:46,淘乐学苑水果
2021****00,卢**,8,2022/10/7 17:43,学苑食堂副食三组
2021****00,卢**,13.87,2022/10/7 11:55,阳光副食二组
2021****00,卢**,5.7,2022/10/7 7:55,友来副食一组
2021****00,卢**,13.97,2022/10/6 18:44,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,39,2022/10/6 17:31,阳光萌锅蒸饭
