学工号,姓名,交易额,交易时间,商户名称
2021****86,赖**,2,2022/10/11 7:30,友来副食一组
2021****86,赖**,2.95,2022/10/11 7:30,友来副食一组
2021****86,赖**,5,2022/10/10 18:08,哈尔滨市南岗区淘乐水果捞店
2021****86,赖**,12.8,2022/10/10 17:42,百味佳主食二组
2021****86,赖**,10,2022/10/10 11:09,民族餐厅山西饸饹面
2021****86,赖**,5.7,2022/10/10 7:52,友来副食一组
2021****86,赖**,11,2022/10/9 18:00,淘乐学苑水果
2021****86,赖**,16.5,2022/10/9 17:39,美食林真牛铁板
2021****86,赖**,14,2022/10/9 11:12,民族餐厅金家店
2021****86,赖**,5.35,2022/10/9 7:42,友来副食一组
2021****86,赖**,8,2022/10/8 17:21,淘乐学苑水果
2021****86,赖**,11,2022/10/8 17:12,学苑食堂包子
2021****86,赖**,15.6,2022/10/8 11:47,回味斋一餐厅副食一组
2021****86,赖**,5.35,2022/10/8 8:10,友来副食一组
2021****86,赖**,10,2022/10/7 11:17,民族餐厅山西饸饹面
2021****86,赖**,4.25,2022/10/7 7:34,友来副食一组
2021****86,赖**,5,2022/10/6 17:33,淘乐学苑水果
2021****86,赖**,15,2022/10/6 17:12,美食林真牛铁板
2021****86,赖**,12.2,2022/10/6 11:52,百味佳展销组
2021****86,赖**,3.35,2022/10/6 7:43,友来副食一组
2021****86,赖**,10.2,2022/10/5 17:32,百味佳展销组
2021****86,赖**,13,2022/10/5 11:14,民族餐厅铁板料理
2021****86,赖**,3.85,2022/10/5 7:35,友来副食一组
2021****86,赖**,5,2022/10/4 17:01,淘乐学苑水果
2021****86,赖**,12,2022/10/4 16:36,美食林老上客砂锅
2021****86,赖**,11.2,2022/10/4 11:52,百味佳展销组
2021****86,赖**,4.55,2022/10/4 8:42,友来副食一组
2021****86,赖**,7,2022/10/3 18:11,淘乐学苑水果
2021****86,赖**,13.8,2022/10/3 17:49,美食林海南鸡饭
2021****86,赖**,12,2022/10/3 11:25,友来朝鲜风味
2021****86,赖**,3.85,2022/10/3 7:33,友来副食一组
2021****86,赖**,5,2022/10/2 17:20,淘乐学苑水果
2021****86,赖**,10.4,2022/10/2 16:53,回味斋一餐厅副食一组
2021****86,赖**,9.32,2022/10/2 11:21,友来小猪憨尼麻辣烫
2021****86,赖**,3.75,2022/10/2 8:36,友来副食一组
2021****86,赖**,5,2022/10/1 17:59,淘乐学苑水果
2021****86,赖**,10,2022/10/1 17:44,美食林陕西刀削面(罐罐面)
2021****86,赖**,9.2,2022/10/1 11:40,百味佳展销组
2021****86,赖**,5.25,2022/10/1 8:28,友来副食一组
2021****86,赖**,5,2022/9/30 17:52,淘乐学苑水果
2021****86,赖**,12,2022/9/30 17:27,民族餐厅金家店
2021****86,赖**,15,2022/9/30 11:32,友来朝鲜风味
2021****86,赖**,3.85,2022/9/30 7:44,友来副食一组
2021****86,赖**,5,2022/9/29 17:41,淘乐学苑水果
2021****86,赖**,13,2022/9/29 17:05,民族餐厅铁板料理
2021****86,赖**,16,2022/9/29 17:05,民族餐厅铁板料理
2021****86,赖**,12.2,2022/9/29 11:44,百味佳展销组
2021****86,赖**,6,2022/9/29 8:19,友来副食一组
2021****86,赖**,12,2022/9/28 17:35,民族餐厅金家店
2021****86,赖**,4.1,2022/9/28 7:34,友来副食一组
2021****86,赖**,5,2022/9/27 17:23,淘乐学苑水果
2021****86,赖**,15,2022/9/27 17:14,美食林陕西刀削面(罐罐面)
2021****86,赖**,9.4,2022/9/27 11:52,百味佳展销组
2021****86,赖**,3.35,2022/9/27 8:01,友来副食一组
2021****86,赖**,5,2022/9/26 17:58,淘乐学苑水果
2021****86,赖**,11.5,2022/9/26 17:38,美食林真牛铁板
2021****86,赖**,15,2022/9/26 11:24,民族餐厅铁板料理
2021****86,赖**,4.75,2022/9/26 7:16,友来副食一组
2021****86,赖**,5,2022/9/25 17:54,淘乐学苑水果
2021****86,赖**,15,2022/9/25 17:40,美食林真牛铁板
2021****86,赖**,10.2,2022/9/25 11:11,百味佳副食一组
2021****86,赖**,4.35,2022/9/25 8:20,友来副食一组
2021****86,赖**,5,2022/9/24 17:44,淘乐学苑水果
2021****86,赖**,14,2022/9/24 17:24,美食林真牛铁板
2021****86,赖**,6.7,2022/9/24 11:56,百味佳副食一组
2021****86,赖**,3.85,2022/9/24 7:53,友来副食一组
2021****86,赖**,5,2022/9/23 17:31,淘乐学苑水果
2021****86,赖**,12,2022/9/23 17:10,美食林老上客砂锅
2021****86,赖**,23.33,2022/9/23 11:20,友来小猪憨尼麻辣烫
2021****86,赖**,4.35,2022/9/23 7:26,友来副食一组
2021****86,赖**,5,2022/9/22 17:44,淘乐学苑水果
2021****86,赖**,15,2022/9/22 17:28,美食林真牛铁板
2021****86,赖**,11.2,2022/9/22 11:48,百味佳展销组
2021****86,赖**,3.95,2022/9/22 7:50,友来副食一组
2021****86,赖**,13,2022/9/21 17:38,美食林陕西刀削面(罐罐面)
2021****86,赖**,12,2022/9/21 11:09,友来朝鲜风味
2021****86,赖**,2.95,2022/9/21 7:20,友来副食一组
2021****86,赖**,5,2022/9/20 17:31,淘乐学苑水果
2021****86,赖**,15,2022/9/20 17:16,美食林陕西刀削面(罐罐面)
2021****86,赖**,11.4,2022/9/20 11:56,百味佳副食一组
2021****86,赖**,6.35,2022/9/20 7:36,友来副食一组
2021****86,赖**,5,2022/9/19 17:56,淘乐学苑水果
2021****86,赖**,11.5,2022/9/19 17:34,美食林真牛铁板
2021****86,赖**,15,2022/9/19 11:18,民族餐厅铁板料理
2021****86,赖**,5.85,2022/9/19 7:13,友来副食一组
2021****86,赖**,4.4,2022/9/18 8:25,友来副食一组
2021****86,赖**,5,2022/9/17 17:22,淘乐学苑水果
2021****86,赖**,11.54,2022/9/17 17:01,美食林小猪憨尼麻辣烫
2021****86,赖**,9,2022/9/17 11:53,百味佳副食一组
2021****86,赖**,2.75,2022/9/17 7:35,友来副食一组
2021****86,赖**,3.85,2022/9/16 7:14,友来副食一组
2021****86,赖**,5,2022/9/15 17:45,淘乐学苑水果
2021****86,赖**,15,2022/9/15 17:28,美食林真牛铁板
2021****86,赖**,12,2022/9/15 11:43,民族餐厅金家店
2021****86,赖**,15,2022/9/14 17:40,美食林陕西刀削面(罐罐面)
2021****86,赖**,12,2022/9/14 11:16,美食林老上客砂锅
2021****86,赖**,4.1,2022/9/14 7:32,友来副食一组
2021****86,赖**,5,2022/9/13 17:37,淘乐学苑水果
2021****86,赖**,12,2022/9/13 17:22,美食林90后串炒饭
2021****86,赖**,12.2,2022/9/13 11:53,百味佳副食一组
2021****86,赖**,4.1,2022/9/13 7:49,友来副食一组
2021****86,赖**,5,2022/9/12 17:55,淘乐学苑水果
2021****86,赖**,10.8,2022/9/12 17:36,美食林海南鸡饭
2021****86,赖**,9.62,2022/9/12 17:35,美食林小猪憨尼麻辣烫
2021****86,赖**,15,2022/9/12 11:10,美食林陕西刀削面(罐罐面)
2021****86,赖**,4,2022/9/12 7:23,友来副食一组
2021****86,赖**,5,2022/9/11 18:20,淘乐学苑水果
2021****86,赖**,12,2022/9/11 18:01,美食林90后串炒饭
2021****86,赖**,11.5,2022/9/11 11:26,美食林真牛铁板
2021****86,赖**,14,2022/9/10 18:39,南苑特色铁板烧
2021****86,赖**,1,2022/9/10 18:13,校园车载POS
2021****86,赖**,1,2022/9/10 17:55,校园车载POS
2021****86,赖**,9.7,2022/9/10 11:54,百味佳主食二组
2021****86,赖**,5,2022/9/9 17:51,淘乐学苑水果
2021****86,赖**,12.8,2022/9/9 17:37,美食林海南鸡饭
2021****86,赖**,14.8,2022/9/9 17:37,美食林海南鸡饭
2021****86,赖**,10,2022/9/9 11:28,美食林真牛铁板
2021****86,赖**,5.6,2022/9/9 7:19,友来副食一组
2021****86,赖**,5,2022/9/8 17:33,淘乐学苑水果
2021****86,赖**,12,2022/9/8 17:20,美食林90后串炒饭
2021****86,赖**,8.2,2022/9/8 11:49,百味佳副食一组
2021****86,赖**,4.1,2022/9/8 7:56,友来副食一组
2021****86,赖**,5,2022/9/7 17:56,淘乐学苑水果
2021****86,赖**,14,2022/9/7 17:37,美食林真牛铁板
2021****86,赖**,10,2022/9/7 17:37,美食林真牛铁板
2021****86,赖**,3.2,2022/9/7 7:09,友来副食一组
2021****86,赖**,5,2022/9/6 17:22,淘乐学苑水果
2021****86,赖**,15,2022/9/6 17:08,美食林真牛铁板
2021****86,赖**,14.2,2022/9/6 11:55,百味佳展销组
2021****86,赖**,5,2022/9/5 17:59,淘乐学苑水果
2021****86,赖**,27.6,2022/9/5 17:42,美食林海南鸡饭
2021****86,赖**,12.7,2022/9/5 11:27,百味佳副食一组
2021****86,赖**,4.1,2022/9/5 7:05,友来副食一组
2021****86,赖**,9,2022/9/4 17:35,民族餐厅山西饸饹面
2021****86,赖**,5,2022/9/4 11:32,淘乐学苑水果
2021****86,赖**,15,2022/9/4 11:17,美食林真牛铁板
2021****86,赖**,17.6,2022/9/3 17:48,百味佳副食一组
2021****86,赖**,5,2022/9/2 17:31,淘乐学苑水果
2021****86,赖**,12,2022/9/2 17:09,美食林真牛铁板
2021****86,赖**,10,2022/9/2 11:36,美食林真牛铁板
2021****86,赖**,5,2022/9/1 17:30,淘乐学苑水果
2021****86,赖**,24,2022/9/1 17:10,美食林90后串炒饭
2021****86,赖**,12,2022/9/1 11:48,一区饺子园主食一组
2021****86,赖**,11,2022/8/31 11:54,学苑食堂包子
2021****86,赖**,8,2022/8/30 17:30,美食林九旦西北小吃
2021****86,赖**,5,2022/8/30 11:58,淘乐学苑水果
2021****86,赖**,14,2022/8/30 11:37,美食林广式猪脚饭
2021****86,赖**,7,2022/8/29 18:10,淘乐学苑水果
2021****86,赖**,12,2022/8/29 17:53,美食林陕西刀削面(罐罐面)
2021****86,赖**,11,2022/8/29 11:50,学苑食堂包子
2021****86,赖**,12,2022/8/28 16:39,民族餐厅金家店
2021****86,赖**,13,2022/8/28 11:12,美食林美美卤肉饭
2021****86,赖**,3.6,2022/8/28 7:49,友来副食一组
2021****86,赖**,5.1,2022/8/27 17:32,淘乐学苑水果
2021****86,赖**,12,2022/8/27 17:15,美食林川蜀源烤鱼
2021****86,赖**,5,2022/8/27 11:21,淘乐学苑水果
2021****86,赖**,12,2022/8/27 11:00,美食林90后串炒饭
2021****86,赖**,5,2022/8/26 17:36,淘乐学苑水果
2021****86,赖**,12,2022/8/26 17:22,美食林庆丰黄焖鸡扣碗饭
2021****86,赖**,13,2022/8/26 11:39,民族餐厅金家店
2021****86,赖**,8,2022/8/25 11:45,一区饺子园主食一组
2021****86,赖**,5,2022/8/24 17:25,淘乐学苑水果
2021****86,赖**,10,2022/8/24 11:50,学苑食堂包子
2021****86,赖**,5,2022/8/23 17:55,淘乐学苑水果
2021****86,赖**,16,2022/8/23 17:37,美食林广式猪脚饭
2021****86,赖**,11.2,2022/8/23 11:46,百味佳机器人收银组
2021****86,赖**,5,2022/8/22 17:30,淘乐学苑水果
2021****86,赖**,5.4,2022/8/22 11:42,一区饺子园凉菜组
2021****86,赖**,5,2022/7/15 18:15,淘乐学苑水果
2021****86,赖**,13,2022/7/15 18:13,美食林蜀香麻辣烫(川香麻辣烫)
2021****86,赖**,5,2022/7/15 12:04,淘乐学苑水果
2021****86,赖**,8,2022/7/15 11:46,美食林九旦西北小吃
2021****86,赖**,0.25,2022/7/15 7:24,学苑食堂副食三组
2021****86,赖**,3.5,2022/7/15 7:24,学苑食堂副食三组
2021****86,赖**,5,2022/7/14 18:12,淘乐学苑水果
2021****86,赖**,12,2022/7/14 17:48,美食林蜀香麻辣烫(川香麻辣烫)
2021****86,赖**,5.25,2022/7/14 7:30,学苑食堂副食三组
2021****86,赖**,5,2022/7/13 18:05,淘乐学苑水果
2021****86,赖**,11,2022/7/13 18:03,美食林老上客砂锅
2021****86,赖**,4,2022/7/13 12:21,学苑食堂霞姐饮品店
2021****86,赖**,12,2022/7/13 11:55,美食林蜀香麻辣烫(川香麻辣烫)
2021****86,赖**,31,2022/7/11 17:45,中央红小月亮门店5
2021****86,赖**,5,2022/7/11 17:32,淘乐学苑水果
2021****86,赖**,15,2022/7/11 17:07,美食林蜀香麻辣烫(川香麻辣烫)
2021****86,赖**,3.75,2022/7/11 7:55,学苑食堂副食三组
2021****86,赖**,5,2022/7/10 11:51,淘乐学苑水果
2021****86,赖**,2,2022/7/10 11:29,学苑食堂霞姐饮品店
2021****86,赖**,2,2022/7/10 11:27,美食林铁锅焖面
2021****86,赖**,10,2022/7/10 11:26,美食林铁锅焖面
2021****86,赖**,3.5,2022/7/10 7:32,学苑食堂副食三组
2021****86,赖**,5,2022/7/9 11:36,淘乐学苑水果
2021****86,赖**,13,2022/7/9 11:13,美食林陕西刀削面(罐罐面)
2021****86,赖**,5.5,2022/7/9 7:25,学苑食堂副食三组
2021****86,赖**,12.77,2022/7/8 11:54,阳光副食二组
2021****86,赖**,3.5,2022/7/7 7:30,学苑食堂副食三组
2021****86,赖**,5,2022/7/6 18:07,淘乐学苑水果
2021****86,赖**,15,2022/7/6 18:06,美食林真牛铁板
2021****86,赖**,9,2022/7/6 12:05,学苑食堂重庆小面
2021****86,赖**,3.5,2022/7/6 7:44,学苑食堂副食三组
2021****86,赖**,5,2022/7/5 17:37,淘乐学苑水果
2021****86,赖**,15,2022/7/5 17:16,美食林陕西刀削面(罐罐面)
2021****86,赖**,5.5,2022/7/5 7:28,学苑食堂副食三组
2021****86,赖**,3.5,2022/7/4 7:17,学苑食堂副食三组
2021****86,赖**,8,2022/7/3 13:26,学苑食堂重庆小面
2021****86,赖**,5.5,2022/7/3 7:09,骄子园主食一组
2021****86,赖**,0.2,2022/7/2 21:48,B02公寓浴池
2021****86,赖**,0.22,2022/7/2 21:47,B02公寓浴池
2021****86,赖**,0.12,2022/7/2 21:44,B02公寓浴池
2021****86,赖**,0.06,2022/7/2 21:43,B02公寓浴池
2021****86,赖**,0.03,2022/7/2 21:41,B02公寓浴池
2021****86,赖**,19,2022/7/2 17:20,中央红小月亮B02
2021****86,赖**,5,2022/7/2 11:40,四季百果锦绣水果
2021****86,赖**,12,2022/7/2 11:20,锦绣食堂副食二组
2021****86,赖**,1.7,2022/7/2 7:45,中央红小月亮B02
2021****86,赖**,5,2022/7/2 7:45,中央红小月亮B02
2021****86,赖**,7.7,2022/7/1 22:14,中央红小月亮B02
2021****86,赖**,0.17,2022/7/1 20:47,B02公寓浴池
2021****86,赖**,0.43,2022/7/1 20:44,B02公寓浴池
2021****86,赖**,0.08,2022/7/1 20:41,B02公寓浴池
2021****86,赖**,9,2022/7/1 11:23,四季百果锦绣水果
2021****86,赖**,5,2022/7/1 11:02,四季百果锦绣水果
2021****86,赖**,12,2022/7/1 11:01,锦绣食堂王记手工土豆粉
2021****86,赖**,1.7,2022/7/1 7:42,中央红小月亮B02
2021****86,赖**,4.5,2022/7/1 7:40,骄子园主食一组
2021****86,赖**,12.7,2022/6/30 21:27,中央红小月亮B02
2021****86,赖**,0.17,2022/6/30 21:05,B02公寓浴池
2021****86,赖**,0.22,2022/6/30 21:03,B02公寓浴池
2021****86,赖**,0.19,2022/6/30 21:02,B02公寓浴池
2021****86,赖**,0.09,2022/6/30 21:02,B02公寓浴池
2021****86,赖**,5,2022/6/30 17:45,四季百果锦绣水果
2021****86,赖**,12,2022/6/30 17:24,锦绣食堂副食二组
2021****86,赖**,7,2022/6/30 11:30,锦绣食堂副食二组
2021****86,赖**,2.5,2022/6/30 7:03,中央红小月亮B02
2021****86,赖**,5.5,2022/6/30 6:51,锦绣食堂副食二组
2021****86,赖**,0.22,2022/6/29 21:23,B02公寓浴池
2021****86,赖**,0.14,2022/6/29 21:21,B02公寓浴池
2021****86,赖**,0.17,2022/6/29 21:19,B02公寓浴池
2021****86,赖**,0.11,2022/6/29 21:17,B02公寓浴池
2021****86,赖**,4.76,2022/6/29 17:36,四季百果锦绣水果
2021****86,赖**,12,2022/6/29 17:18,锦绣食堂副食二组
2021****86,赖**,4,2022/6/29 13:04,中央红小月亮B02
2021****86,赖**,11,2022/6/29 11:17,锦绣食堂副食二组
2021****86,赖**,2.5,2022/6/29 7:05,中央红小月亮B02
2021****86,赖**,5.5,2022/6/29 6:56,锦绣食堂副食二组
2021****86,赖**,5.98,2022/6/28 17:37,四季百果锦绣水果
2021****86,赖**,10,2022/6/28 17:37,锦绣食堂这家有面
2021****86,赖**,0.19,2022/6/28 17:32,B02公寓浴池
2021****86,赖**,0.16,2022/6/28 17:28,B02公寓浴池
2021****86,赖**,0.12,2022/6/28 17:27,B02公寓浴池
2021****86,赖**,0.17,2022/6/28 17:25,B02公寓浴池
2021****86,赖**,15,2022/6/28 11:07,锦绣食堂副食二组
2021****86,赖**,3.5,2022/6/28 6:45,锦绣食堂主食一组
2021****86,赖**,4,2022/6/27 20:51,中央红小月亮B02
2021****86,赖**,0.22,2022/6/27 20:17,B02公寓浴池
2021****86,赖**,0.22,2022/6/27 20:17,B02公寓浴池
2021****86,赖**,5,2022/6/27 17:21,四季百果锦绣水果
2021****86,赖**,12,2022/6/27 17:20,锦绣食堂副食二组
2021****86,赖**,7,2022/6/27 11:23,锦绣食堂副食二组
2021****86,赖**,5.5,2022/6/27 6:58,锦绣食堂副食二组
2021****86,赖**,0.2,2022/6/26 20:32,B02公寓浴池
2021****86,赖**,13,2022/6/26 17:51,锦绣食堂副食二组
2021****86,赖**,0.19,2022/6/26 17:35,B02公寓浴池
2021****86,赖**,0.24,2022/6/26 17:33,B02公寓浴池
2021****86,赖**,0.16,2022/6/26 17:32,B02公寓浴池
2021****86,赖**,0.12,2022/6/26 17:29,B02公寓浴池
2021****86,赖**,9,2022/6/26 11:21,锦绣食堂副食二组
2021****86,赖**,5.5,2022/6/26 6:59,中央红小月亮B02
2021****86,赖**,5,2022/6/25 17:53,四季百果锦绣水果
2021****86,赖**,12,2022/6/25 17:52,锦绣食堂这家有面
2021****86,赖**,0.16,2022/6/25 17:29,B02公寓浴池
2021****86,赖**,0.27,2022/6/25 17:27,B02公寓浴池
2021****86,赖**,0.12,2022/6/25 17:25,B02公寓浴池
2021****86,赖**,0.06,2022/6/25 17:24,B02公寓浴池
2021****86,赖**,12,2022/6/25 11:17,锦绣食堂副食二组
2021****86,赖**,5.5,2022/6/25 6:50,骄子园主食一组
2021****86,赖**,5,2022/6/24 17:53,四季百果锦绣水果
2021****86,赖**,11,2022/6/24 17:52,锦绣食堂副食二组
2021****86,赖**,0.19,2022/6/24 17:36,B02公寓浴池
2021****86,赖**,0.12,2022/6/24 17:34,B02公寓浴池
2021****86,赖**,0.16,2022/6/24 17:33,B02公寓浴池
2021****86,赖**,0.06,2022/6/24 17:32,B02公寓浴池
2021****86,赖**,8,2022/6/24 11:20,锦绣食堂副食二组
2021****86,赖**,4.5,2022/6/24 6:52,锦绣食堂副食二组
2021****86,赖**,5,2022/6/23 17:46,四季百果锦绣水果
2021****86,赖**,2,2022/6/23 17:44,锦绣食堂这家有面
2021****86,赖**,10,2022/6/23 17:44,锦绣食堂这家有面
2021****86,赖**,0.17,2022/6/23 17:27,B02公寓浴池
2021****86,赖**,0.14,2022/6/23 17:25,B02公寓浴池
2021****86,赖**,0.12,2022/6/23 17:24,B02公寓浴池
2021****86,赖**,0.08,2022/6/23 17:22,B02公寓浴池
2021****86,赖**,12,2022/6/23 11:11,锦绣食堂副食二组
2021****86,赖**,3.5,2022/6/23 7:09,锦绣食堂副食二组
2021****86,赖**,5,2022/6/22 18:30,四季百果清泽水果
2021****86,赖**,6,2022/6/22 18:29,骄子园主食一组
2021****86,赖**,0.19,2022/6/22 18:14,B02公寓浴池
2021****86,赖**,0.2,2022/6/22 18:12,B02公寓浴池
2021****86,赖**,0.22,2022/6/22 18:10,B02公寓浴池
2021****86,赖**,0.08,2022/6/22 18:08,B02公寓浴池
2021****86,赖**,11,2022/6/22 11:10,锦绣食堂湘汁拌饭
2021****86,赖**,0.4,2022/6/21 22:09,B02公寓浴池
2021****86,赖**,0.11,2022/6/21 22:05,B02公寓浴池
2021****86,赖**,0.09,2022/6/21 22:03,B02公寓浴池
2021****86,赖**,11,2022/6/21 11:05,锦绣食堂副食二组
2021****86,赖**,5,2022/6/21 7:03,四季百果锦绣水果
2021****86,赖**,3.5,2022/6/21 6:55,锦绣食堂副食二组
2021****86,赖**,0.16,2022/6/20 18:19,B02公寓浴池
2021****86,赖**,0.14,2022/6/20 18:18,B02公寓浴池
2021****86,赖**,0.16,2022/6/20 18:17,B02公寓浴池
2021****86,赖**,0.04,2022/6/20 18:16,B02公寓浴池
2021****86,赖**,10,2022/6/20 17:44,天香特色玉霖馄饨
2021****86,赖**,2,2022/6/20 11:24,锦绣食堂水吧
2021****86,赖**,7,2022/6/20 11:23,锦绣食堂副食二组
2021****86,赖**,5.6,2022/6/20 7:11,锦绣食堂副食二组
2021****86,赖**,0.46,2022/6/19 20:02,B02公寓浴池
2021****86,赖**,12,2022/6/19 16:40,天香特色铁板沸腾鱼(碗碗香麻辣烫)
2021****86,赖**,0.35,2022/6/18 8:14,B02公寓浴池
2021****86,赖**,0.09,2022/6/18 8:12,B02公寓浴池
2021****86,赖**,0.03,2022/6/18 8:11,B02公寓浴池
2021****86,赖**,0.2,2022/6/17 2:02,B02公寓浴池
2021****86,赖**,0.17,2022/6/17 2:02,B02公寓浴池
2021****86,赖**,0.14,2022/6/17 2:01,B02公寓浴池
2021****86,赖**,0.04,2022/6/17 2:01,B02公寓浴池
2021****86,赖**,8.88,2022/6/16 11:07,锦绣自选
2021****86,赖**,10,2022/6/15 18:16,四季百果清泽水果
2021****86,赖**,12,2022/6/15 12:22,锦绣食堂副食二组
2021****86,赖**,0.19,2022/6/15 2:12,B02公寓浴池
2021****86,赖**,0.11,2022/6/15 2:11,B02公寓浴池
2021****86,赖**,0.11,2022/6/15 2:11,B02公寓浴池
2021****86,赖**,0.03,2022/6/15 2:11,B02公寓浴池
2021****86,赖**,7,2022/6/14 11:59,锦绣食堂副食二组
2021****86,赖**,0.3,2022/6/14 2:06,B02公寓浴池
2021****86,赖**,0.11,2022/6/14 2:05,B02公寓浴池
2021****86,赖**,5,2022/6/13 17:40,四季百果清泽水果
2021****86,赖**,14,2022/6/13 17:32,民族二餐厅清真回回头
2021****86,赖**,7,2022/6/13 12:01,锦绣食堂副食二组
2021****86,赖**,0.17,2022/6/13 2:07,B02公寓浴池
2021****86,赖**,0.08,2022/6/13 2:07,B02公寓浴池
2021****86,赖**,5,2022/6/12 11:44,四季百果锦绣水果
2021****86,赖**,15,2022/6/12 11:29,锦绣食堂副食二组
2021****86,赖**,0.19,2022/6/12 2:02,B02公寓浴池
2021****86,赖**,0.12,2022/6/12 2:01,B02公寓浴池
2021****86,赖**,0.09,2022/6/12 2:01,B02公寓浴池
2021****86,赖**,0.04,2022/6/12 2:00,B02公寓浴池
2021****86,赖**,5,2022/6/11 17:25,四季百果锦绣水果
2021****86,赖**,11,2022/6/11 17:12,锦绣食堂湘汁拌饭
2021****86,赖**,7,2022/6/11 11:25,锦绣食堂副食二组
2021****86,赖**,4.5,2022/6/11 7:47,骄子园主食一组
2021****86,赖**,5,2022/6/10 17:43,四季百果清泽水果
2021****86,赖**,12,2022/6/10 17:31,民族二餐厅朝鲜族风味
2021****86,赖**,0.2,2022/6/10 8:13,B02公寓浴池
2021****86,赖**,0.16,2022/6/10 8:11,B02公寓浴池
2021****86,赖**,0.12,2022/6/10 8:09,B02公寓浴池
2021****86,赖**,0.08,2022/6/10 8:08,B02公寓浴池
2021****86,赖**,10,2022/6/9 17:20,四季百果清泽水果
2021****86,赖**,7.68,2022/6/9 11:25,锦绣自选
2021****86,赖**,4.5,2022/6/9 8:05,骄子园主食一组
2021****86,赖**,0.25,2022/6/8 22:36,B02公寓浴池
2021****86,赖**,0.16,2022/6/8 22:34,B02公寓浴池
2021****86,赖**,0.12,2022/6/8 22:32,B02公寓浴池
2021****86,赖**,0.04,2022/6/8 22:32,B02公寓浴池
2021****86,赖**,5,2022/6/8 17:37,四季百果锦绣水果
2021****86,赖**,10,2022/6/8 17:29,锦绣食堂湘汁拌饭
2021****86,赖**,8,2022/6/8 11:31,民族二餐厅清真回回头
2021****86,赖**,0.36,2022/6/8 2:05,B02公寓浴池
2021****86,赖**,0.09,2022/6/8 2:04,B02公寓浴池
2021****86,赖**,5,2022/6/7 17:53,四季百果锦绣水果
2021****86,赖**,5,2022/6/7 17:34,四季百果锦绣水果
2021****86,赖**,10,2022/6/7 17:32,锦绣食堂这家有面
2021****86,赖**,15,2022/6/7 11:48,锦绣食堂副食二组
2021****86,赖**,4.5,2022/6/7 7:42,骄子园主食一组
2021****86,赖**,0.22,2022/6/7 2:03,B02公寓浴池
2021****86,赖**,0.08,2022/6/7 2:03,B02公寓浴池
2021****86,赖**,5,2022/6/6 17:41,四季百果清泽水果
2021****86,赖**,12,2022/6/6 11:24,民族二餐厅五谷鲜渔粉副食二组
2021****86,赖**,5.5,2022/6/6 7:26,骄子园主食一组
2021****86,赖**,0.38,2022/6/6 2:04,B02公寓浴池
2021****86,赖**,0.09,2022/6/6 2:03,B02公寓浴池
2021****86,赖**,0.11,2022/6/6 2:03,B02公寓浴池
2021****86,赖**,0.06,2022/6/6 2:02,B02公寓浴池
2021****86,赖**,5,2022/6/5 17:46,四季百果清泽水果
2021****86,赖**,15,2022/6/5 11:35,锦绣食堂副食二组
2021****86,赖**,0.22,2022/6/5 2:07,B02公寓浴池
2021****86,赖**,0.19,2022/6/5 2:07,B02公寓浴池
2021****86,赖**,0.17,2022/6/5 2:06,B02公寓浴池
2021****86,赖**,0.11,2022/6/5 2:06,B02公寓浴池
2021****86,赖**,5,2022/6/4 17:42,四季百果锦绣水果
2021****86,赖**,12,2022/6/4 17:26,锦绣食堂副食二组
2021****86,赖**,12.96,2022/6/4 11:20,锦绣自选
2021****86,赖**,2,2022/6/3 13:52,B07公寓浴池
2021****86,赖**,16,2022/6/3 11:37,民族二餐厅自助榆林镇筋饼
2021****86,赖**,10,2022/6/2 17:21,四季百果清泽水果
2021****86,赖**,12,2022/6/2 11:28,民族二餐厅朝鲜族风味
2021****86,赖**,5,2022/6/2 7:16,骄子园主食一组
2021****86,赖**,5,2022/6/1 17:34,四季百果清泽水果
2021****86,赖**,13,2022/6/1 17:16,民族二餐厅五谷鲜渔粉副食二组
2021****86,赖**,7,2022/6/1 11:45,锦绣食堂副食二组
2021****86,赖**,12,2022/5/31 17:30,锦绣食堂这家有面
2021****86,赖**,8,2022/5/31 11:45,锦绣食堂副食二组
2021****86,赖**,5.5,2022/5/31 7:40,骄子园主食一组
2021****86,赖**,0.2,2022/5/31 2:02,B02公寓浴池
2021****86,赖**,0.14,2022/5/31 2:02,B02公寓浴池
2021****86,赖**,0.19,2022/5/31 2:01,B02公寓浴池
2021****86,赖**,0.06,2022/5/31 2:01,B02公寓浴池
2021****86,赖**,10,2022/5/30 11:41,民族二餐厅清真回回头
2021****86,赖**,3.5,2022/5/30 7:28,骄子园主食一组
2021****86,赖**,0.24,2022/5/30 2:04,B02公寓浴池
2021****86,赖**,0.12,2022/5/30 2:03,B02公寓浴池
2021****86,赖**,10,2022/5/29 17:57,四季百果锦绣水果
2021****86,赖**,14,2022/5/29 17:56,锦绣食堂副食二组
2021****86,赖**,5,2022/5/29 11:39,四季百果清泽水果
2021****86,赖**,12,2022/5/29 11:25,民族二餐厅朝鲜族风味
2021****86,赖**,0.17,2022/5/28 21:35,B02公寓浴池
2021****86,赖**,0.24,2022/5/28 21:33,B02公寓浴池
2021****86,赖**,0.12,2022/5/28 21:32,B02公寓浴池
2021****86,赖**,0.08,2022/5/28 21:29,B02公寓浴池
2021****86,赖**,8,2022/5/28 17:43,民族二餐厅自助榆林镇筋饼
